id,company,product,type_name,inches,ram,weight,cpu_brand,cpu_generation,os_type,gpu_brand,gpu_type,memory_hdd,memory_ssd,memory_hybrid,memory_flash_storage,ips,retina,touchscreen,resolution_x,resolution_y,price
8115752,Asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Notebook,15.6,4,2.0,Intel,Quad,Linux,Intel,integrated,1000,0,0,0,0,0,0,1366,768,398
2439403,Xiaomi,Mi Notebook,Ultrabook,13.3,8,1.28,Intel,i5,Windows,Nvidia,dedicated,0,256,0,0,1,0,0,1920,1080,935
6295156,Dell,Vostro 5568,Notebook,15.6,4,2.18,Intel,i5,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,912
9302837,HP,ProBook 450,Notebook,15.6,4,2.04,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,839
9722469,HP,EliteBook x360,2 in 1 Convertible,13.3,4,1.28,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,1,1920,1080,1700
5220145,HP,Pavilion x360,2 in 1 Convertible,15.6,4,2.3,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,1,1366,768,684
5691692,Asus,VivoBook L402NA,Notebook,14.1,4,1.65,Intel,Dual,Windows,Intel,integrated,0,0,0,32,0,0,0,1366,768,348
8117261,Lenovo,IdeaPad 510-15ISK,Notebook,15.6,8,2.2,Intel,i7,Windows,Nvidia,dedicated,1000,0,0,0,1,0,0,1920,1080,669
7843678,Dell,Inspiron 3552,Notebook,15.6,4,2.2,Intel,Quad,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,369
2295224,HP,EliteBook x360,2 in 1 Convertible,13.3,4,1.28,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,1,1920,1080,1799
2651255,Dell,Vostro 3568,Notebook,15.6,4,2.18,Intel,i3,Linux,AMD,dedicated,1000,0,0,0,0,0,0,1366,768,455
1564166,Asus,Rog GL753VD-GC082T,Gaming,17.3,12,2.2,Intel,i5,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,1369
5608822,Acer,Chromebook C731-C78G,Netbook,11.6,4,1.25,Intel,Dual,Chrome OS,Intel,integrated,0,0,0,32,1,0,0,1366,768,297
3891670,Lenovo,IdeaPad 110-17ACL,Notebook,17.3,4,2.8,AMD,7210,Windows,AMD,dedicated,500,0,0,0,0,0,0,1600,900,379
3083548,HP,Probook 640,Notebook,14.0,4,1.95,Intel,i5,Windows,Intel,integrated,0,128,0,0,0,0,0,1920,1080,1265
6792523,HP,Envy x360,2 in 1 Convertible,13.3,16,1.42,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,1,3200,1800,1399
2805625,Samsung,Notebook 9,Ultrabook,15.0,8,1.17,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1699
5005034,Lenovo,ThinkPad T470s,Ultrabook,14.0,8,1.32,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,1799
9610781,MSI,GS73VR Stealth,Gaming,17.3,16,2.43,Intel,i7,Windows,Nvidia,dedicated,2000,512,0,0,1,0,0,3840,2160,2649
7107817,Toshiba,Portege X30-D-10V,Notebook,13.3,8,1.05,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1475
7386757,Dell,Inspiron 7567,Gaming,15.6,8,2.62,Intel,i7,Linux,Nvidia,dedicated,1000,0,0,0,0,0,0,1920,1080,929
9020399,HP,ProBook 450,Notebook,15.6,8,2.04,Intel,i7,Windows,Nvidia,dedicated,1000,0,0,0,0,0,0,1920,1080,900
5060583,Dell,Vostro 3568,Notebook,15.6,4,2.18,Intel,i3,Windows,AMD,dedicated,1000,0,0,0,0,0,0,1366,768,614
2668103,Dell,Latitude 5580,Notebook,15.6,8,1.9,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1920,1080,935
5978354,Dell,XPS 13,2 in 1 Convertible,13.3,8,1.24,Intel,i7,Windows,Intel,integrated,0,512,0,0,0,0,1,3200,1800,2013
5830728,Asus,G701VO-IH74K (i7-6820HK/32GB/2x,Gaming,17.3,32,3.58,Intel,i7,Windows,Nvidia,dedicated,0,512,0,0,1,0,0,1920,1080,1279
4479050,Dell,XPS 13,2 in 1 Convertible,13.3,16,1.22,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,1,1920,1080,1649
3219163,Lenovo,ThinkPad X1,Ultrabook,14.0,8,1.13,Intel,i7,Windows,Intel,integrated,0,0,0,256,1,0,0,1920,1080,2049
7121038,Lenovo,ThinkPad T570,Notebook,15.6,8,1.95,Intel,i5,Windows,Intel,integrated,0,512,0,0,1,0,0,1920,1080,1962
9161923,LG,Gram 15Z970,Ultrabook,15.6,16,1.08,Intel,i7,Windows,Intel,integrated,0,512,0,0,1,0,1,1920,1080,2099
1847072,HP,Elitebook 820,Netbook,12.5,8,1.26,Intel,i7,Windows,Intel,integrated,0,512,0,0,0,0,0,1920,1080,1483
3909135,Acer,Chromebook CB5-571-C1DZ,Notebook,15.6,4,2.2,Intel,Dual,Chrome OS,Intel,integrated,0,0,0,16,1,0,0,1920,1080,359
1190809,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,8,2.6,Intel,i5,Windows,Nvidia,dedicated,1000,128,0,0,1,0,0,1920,1080,789
2400857,LG,Gram 14Z970,Ultrabook,14.0,8,0.98,Intel,i7,Windows,Intel,integrated,0,512,0,0,1,0,1,1920,1080,1899
8932762,Dell,Latitude 5480,Notebook,14.0,8,1.6,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1205
1123169,HP,Elitebook Folio,Ultrabook,12.5,8,1.09,Intel,M,Windows,Intel,integrated,0,240,0,0,0,0,1,3840,2160,3100
9482233,Lenovo,IdeaPad 510-15IKB,Notebook,15.6,6,2.2,Intel,i7,Windows,Nvidia,dedicated,0,256,0,0,0,0,0,1920,1080,789
6413052,HP,ProBook 450,Notebook,15.6,8,2.04,Intel,i7,Windows,Nvidia,dedicated,0,256,0,0,0,0,0,1920,1080,1018
9900174,Acer,Aspire E5-575,Notebook,15.6,4,2.4,Intel,i3,Windows,Intel,integrated,1000,0,0,0,0,0,0,1920,1080,499
5980403,Lenovo,ThinkPad 13,Notebook,13.3,4,1.44,Intel,i5,Windows,Intel,integrated,0,128,0,0,0,0,0,1920,1080,881
1961990,HP,Probook 430,Notebook,13.3,8,1.49,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,960
2384477,MSI,GE72VR 6RF,Gaming,17.3,16,2.7,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,0,0,0,1920,1080,1599
1497675,Dell,Inspiron 7567,Gaming,15.6,16,2.6,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,1349
4722392,MSI,GL62M 7RD,Gaming,15.6,8,2.2,Intel,i5,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,1119
7601699,Dell,Vostro 3568,Notebook,15.6,4,2.18,Intel,i5,Windows,AMD,dedicated,1000,0,0,0,0,0,0,1366,768,684
8234038,HP,EliteBook 850,Ultrabook,15.6,8,1.84,Intel,i7,Windows,AMD,dedicated,0,256,0,0,0,0,0,1920,1080,1296
6585088,HP,Envy 13-AB077cl,Ultrabook,13.3,8,1.39,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,1,3200,1800,1149
9571095,Toshiba,Tecra Z50-C-140,Notebook,15.6,16,2.4,Intel,i7,Windows,Nvidia,dedicated,0,256,0,0,1,0,0,1920,1080,1975
7411814,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8,1.37,Intel,i5,Windows,Intel,integrated,0,512,0,0,1,0,1,1920,1080,1825
1999945,Dell,Latitude 3580,Notebook,15.6,4,1.95,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,729
5870288,Lenovo,Thinkpad X270,Ultrabook,12.5,8,1.36,Intel,i7,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,1650
5988429,HP,Probook 650,Notebook,15.6,8,2.31,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1165
4765534,Dell,Vostro 3568,Notebook,15.6,4,2.18,Intel,i5,Windows,Intel,integrated,1000,0,0,0,0,0,0,1366,768,708
3263711,HP,ProBook 640,Notebook,14.0,4,1.95,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,1149
8917687,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,4,2.2,Intel,Quad,Windows,Intel,integrated,1000,0,0,0,0,0,0,1366,768,309
6267806,HP,EliteBook 820,Ultrabook,12.5,4,1.26,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1920,1080,1579
8057911,HP,250 G6,Notebook,15.6,4,1.86,Intel,Dual,No OS,Intel,integrated,1000,0,0,0,0,0,0,1366,768,288
2666332,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,16,1.3,Intel,i7,Windows,Intel,integrated,0,1000,0,0,1,0,1,3200,1800,1799
5342965,Toshiba,Tecra Z40-C-12X,Notebook,14.0,4,1.47,Intel,i5,Windows,Intel,integrated,0,128,0,0,1,0,0,1920,1080,1105
9596432,HP,EliteBook 820,Netbook,12.5,8,1.26,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1669
9506451,Dell,Vostro 3568,Notebook,15.6,4,2.18,Intel,i3,Windows,Intel,integrated,1000,0,0,0,0,0,0,1366,768,558
6891932,MSI,GP62M Leopard,Gaming,15.6,8,2.2,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,1199
2785442,Dell,Latitude 7480,Ultrabook,14.0,8,1.36,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1639
9736243,Dell,Alienware 17,Gaming,17.3,16,4.36,Intel,i7,Windows,Nvidia,dedicated,1000,512,0,0,0,0,0,2560,1440,2758
1468038,HP,Omen 17-W006na,Gaming,17.3,8,2.75,Intel,i5,Windows,Nvidia,dedicated,1000,128,0,0,1,0,0,1920,1080,1399
7704409,Asus,X751SV-TY001T (N3710/4GB/1TB/GeForce,Notebook,17.3,4,2.8,Intel,Quad,Windows,Nvidia,dedicated,1000,0,0,0,0,0,0,1600,900,530
9828851,Acer,TravelMate P259-G2,Notebook,15.6,4,2.23,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,619
1460647,Toshiba,Tecra A50-C-1ZV,Notebook,15.6,8,2.2,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1366,768,1119
8204918,Lenovo,Yoga 700-11ISK,2 in 1 Convertible,11.3,8,1.1,Intel,M,Windows,Intel,integrated,0,256,0,0,1,0,1,1920,1080,1299
6210340,Lenovo,IdeaPad Y700-15ACZ,Gaming,15.6,16,2.5,AMD,8800P,Windows,AMD,dedicated,1000,512,0,0,1,0,0,1920,1080,999
8245245,Dell,Latitude 7280,Ultrabook,12.5,8,1.36,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,1,1920,1080,1472
3990734,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,8,2.2,Intel,i7,No OS,Nvidia,dedicated,1000,0,0,0,0,0,0,1920,1080,685
5769206,Dell,Insprion 5767,Notebook,17.3,4,2.36,Intel,i3,Windows,AMD,dedicated,1000,0,0,0,0,0,0,1600,900,659
2872940,Acer,Chromebook 14,Notebook,14.0,4,1.68,Intel,Dual,Chrome OS,Intel,integrated,0,0,0,32,0,0,0,1366,768,349
5652697,HP,ZBook Studio,Workstation,15.6,8,2.0,Intel,i7,Windows,Nvidia,dedicated,0,8,0,0,1,0,0,1920,1080,2249
3422023,Dell,Latitude 7480,Ultrabook,14.0,8,1.36,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1775
3295064,Toshiba,Portege Z30-C-1CW,Notebook,13.3,8,1.2,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1460
2012321,Asus,Chromebook Flip,2 in 1 Convertible,12.5,8,1.2,Intel,M,Chrome OS,Intel,integrated,0,0,0,64,0,0,0,1920,1080,1159
7656631,Lenovo,Thinkpad T460,Ultrabook,14.0,8,1.7,Intel,i7,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,1488
9895567,Dell,Alienware 17,Gaming,17.3,16,4.36,Intel,i7,Windows,Nvidia,dedicated,1000,512,0,0,1,0,0,3840,2160,3154
9554063,Dell,XPS 13,2 in 1 Convertible,13.3,8,1.24,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,1,1920,1080,1899
3312709,HP,ProBook x360,2 in 1 Convertible,11.6,4,1.45,Intel,Quad,Windows,Intel,integrated,0,256,0,0,0,0,1,1366,768,775
2463861,Dell,XPS 13,Ultrabook,13.3,8,1.3,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,0,3200,1800,1268
7660493,Acer,Chromebook C738T-C2EJ,2 in 1 Convertible,11.6,4,1.25,Intel,Dual,Chrome OS,Intel,integrated,0,0,0,32,1,0,1,1366,768,389
4421645,Toshiba,Portege Z30-C-16Z,Notebook,13.3,8,1.2,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1535
3878517,Lenovo,ThinkPad X270,Ultrabook,12.5,8,1.36,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,1760
3667708,Acer,Aspire F5-573G-510L,Notebook,15.6,12,2.4,Intel,i5,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,1009
7498575,Toshiba,Portege X20W-D-10V,Ultrabook,12.5,8,1.1,Intel,i7,Windows,Intel,integrated,0,512,0,0,0,0,1,1920,1080,1790
7355294,HP,ProBook 450,Notebook,15.6,8,2.04,Intel,i5,Windows,Nvidia,dedicated,1000,0,0,0,0,0,0,1366,768,846
5289853,Dell,Inspiron 3567,Notebook,15.6,4,2.25,Intel,i3,Linux,AMD,dedicated,1000,0,0,0,0,0,0,1366,768,465
6888074,Dell,Latitude 5580,Notebook,15.6,4,1.9,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,825
8940863,HP,ProBook 450,Notebook,15.6,4,2.04,Intel,i3,Windows,Intel,integrated,500,0,0,0,0,0,0,1920,1080,685
5323404,Dell,Alienware 17,Gaming,17.3,32,4.42,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,1,0,0,1920,1080,3149
9119246,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,6,2.4,Intel,i5,Windows,Nvidia,dedicated,0,256,0,0,0,0,0,1920,1080,695
4788986,Dell,XPS 13,2 in 1 Convertible,13.3,16,1.22,Intel,i7,Windows,Intel,integrated,0,512,0,0,0,0,1,3200,1800,1899
1019813,Dell,Latitude E7470,Ultrabook,14.0,8,1.5,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,1,2560,1440,1962
5687750,Dell,Alienware 17,Gaming,17.3,32,4.42,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,0,0,0,1920,1080,2800
2552355,Toshiba,Tecra A40-C-1DF,Notebook,14.0,8,1.95,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1180
2857045,Asus,Rog Strix,Gaming,17.3,16,2.73,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,0,0,0,1920,1080,2049
9951552,HP,Probook 450,Notebook,15.6,8,2.04,Intel,i5,Windows,Nvidia,dedicated,1000,128,0,0,1,0,0,1920,1080,979
8747948,Lenovo,ThinkPad T460,Notebook,14.0,4,1.7,Intel,i5,Windows,Intel,integrated,0,0,508,0,0,0,0,1366,768,1002
2658907,Asus,Q534UX-BHI7T19 (i7-7500U/16GB/2TB,2 in 1 Convertible,15.6,16,2.3,Intel,i7,Windows,Nvidia,dedicated,2000,512,0,0,0,0,1,3840,2160,1799
8370494,HP,15-bs053od (i7-7500U/6GB/1TB/W10),Notebook,15.6,6,2.04,Intel,i7,Windows,Intel,integrated,1000,0,0,0,0,0,0,1366,768,579
6460063,Asus,Rog GL753VE-DS74,Gaming,17.3,16,2.99,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,0,0,0,1920,1080,1749
2814983,Dell,Inspiron 7579,2 in 1 Convertible,15.6,12,2.19,Intel,i7,Windows,Intel,integrated,0,512,0,0,1,0,1,1920,1080,1299
4112749,Toshiba,Portege Z30-C-1CV,Notebook,13.3,4,1.2,Intel,i5,Windows,Intel,integrated,0,128,0,0,0,0,0,1920,1080,1195
4583354,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,6,2.2,AMD,9720P,Windows,AMD,dedicated,0,256,0,0,0,0,0,1920,1080,549
4474453,Fujitsu,LifeBook A556,Notebook,15.6,4,2.3,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1366,768,649
6092016,Toshiba,Tecra A40-C-1KF,Notebook,14.0,4,1.75,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,915
1633452,Dell,Inspiron 3567,Notebook,15.6,4,2.25,Intel,i5,Windows,AMD,dedicated,500,0,0,0,0,0,0,1366,768,599
1595010,HP,Probook 450,Notebook,15.6,8,2.04,Intel,i5,Windows,Intel,integrated,1000,0,0,0,0,0,0,1920,1080,806
4096833,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8,2.5,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,1,0,0,1920,1080,1189
6762391,Dell,Inspiron 5567,Notebook,15.6,8,2.36,Intel,i7,Windows,AMD,dedicated,1000,0,0,0,0,0,0,1366,768,749
8152546,Dell,Latitude 5480,Notebook,14.0,8,1.6,Intel,i5,Windows,Intel,integrated,0,128,0,0,0,0,0,1920,1080,1119
4539526,HP,EliteBook Folio,Netbook,12.5,8,0.97,Intel,M,Windows,Intel,integrated,0,512,0,0,0,0,0,1920,1080,1908
5778019,HP,15-bs005nv (i3-6006U/4GB/1TB,Notebook,15.6,4,2.1,Intel,i3,Windows,AMD,dedicated,1000,128,0,0,0,0,0,1920,1080,499
4358139,Lenovo,V110-15IAP (N3350/4GB/128GB/No,Notebook,15.6,4,1.9,Intel,Dual,No OS,Intel,integrated,0,128,0,0,0,0,0,1366,768,270
5749461,Lenovo,ThinkPad T560,Notebook,15.6,8,2.3,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1349
3890464,Dell,Inspiron 5378,2 in 1 Convertible,13.3,8,1.68,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,1,1920,1080,889
6407618,Asus,ZenBook UX310UA-FB485T,Notebook,13.3,8,1.4,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,3200,1800,1150
8889771,HP,Spectre 13-V111dx,Ultrabook,13.3,8,1.11,Intel,i7,Windows,Intel,integrated,0,256,0,0,1,0,1,1920,1080,1349
8411990,Acer,Aspire ES1-533,Notebook,15.6,4,2.4,Intel,Quad,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,380
5416359,Asus,Rog GL553VE-DS74,Gaming,15.6,16,2.5,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,0,0,0,1920,1080,1799
2492585,HP,EliteBook 840,Ultrabook,14.0,8,1.48,Intel,i7,Windows,Intel,integrated,0,512,0,0,0,0,0,1920,1080,2089
6496389,Acer,Nitro 5,Gaming,15.6,8,2.7,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,1,0,0,1920,1080,1260
5352719,HP,ENVY -,Notebook,13.3,8,1.34,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,1189
9293777,Dell,Vostro 3568,Notebook,15.6,4,2.18,Intel,i3,Windows,Intel,integrated,0,128,0,0,0,0,0,1366,768,547
6538891,HP,Probook 440,Notebook,14.0,4,1.64,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,779
6167927,Toshiba,Portege Z30-C-16H,Notebook,13.3,4,1.2,Intel,i5,Windows,Intel,integrated,0,128,0,0,0,0,0,1920,1080,1195
4324417,HP,EliteBook 840,Notebook,14.0,4,1.48,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1366,768,1099
3715314,HP,ProBook 640,Notebook,14.0,4,1.95,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1205
4924373,HP,EliteBook 1040,Ultrabook,14.0,8,1.43,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1449
2003272,HP,ProBook 440,Notebook,14.0,8,1.64,Intel,i5,Windows,Nvidia,dedicated,0,256,0,0,0,0,0,1920,1080,1049
4858128,HP,Probook 440,Notebook,14.0,4,1.64,Intel,i3,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,684
7729599,Dell,Inspiron 7567,Gaming,15.6,8,2.65,Intel,i5,Windows,Nvidia,dedicated,0,0,1000,0,0,0,0,1920,1080,949
4895389,HP,EliteBook 820,Ultrabook,12.5,4,1.26,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1920,1080,1539
2380083,HP,Elitebook 840,Notebook,14.0,4,1.48,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1590
4522578,HP,EliteBook 840,Ultrabook,14.0,8,1.54,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1887
6886099,HP,Probook 430,Notebook,13.3,4,1.49,Intel,i3,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,800
6007157,Toshiba,Portege A30-C-1CZ,Notebook,13.3,8,1.5,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1366,768,1210
5017836,HP,ProBook 450,Notebook,15.6,4,2.04,Intel,i3,Windows,Intel,integrated,0,256,0,0,0,0,0,1366,768,769
8326459,Lenovo,ThinkPad P70,Notebook,17.3,16,2.4,Intel,i7,Windows,Nvidia,dedicated,0,512,0,0,1,0,0,3840,2160,2968
3067398,Toshiba,Tecra Z40-C-12Z,Notebook,14.0,8,1.47,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,1490
3362314,HP,EliteBook 1040,Notebook,14.0,8,1.43,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,2229
7837521,Dell,Inspiron 5568,2 in 1 Convertible,15.6,4,2.08,Intel,i3,Windows,Intel,integrated,1000,0,0,0,1,0,1,1920,1080,795
3258090,Toshiba,PortÄ‚Â©gÄ‚Â© Z30-C-16K,Ultrabook,13.3,8,1.2,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1590
9116083,HP,Spectre 13-V100nv,Notebook,13.3,8,1.11,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,1149
4856792,HP,ProBook 440,Notebook,14.0,8,1.64,Intel,i7,Windows,Nvidia,dedicated,0,256,0,0,0,0,0,1920,1080,1185
6491997,Dell,Latitude E5570,Notebook,15.6,8,2.09,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1920,1080,1046
1157234,HP,Elitebook 820,Ultrabook,12.5,4,1.26,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1366,768,1559
1948508,HP,ProBook 650,Notebook,14.0,4,2.31,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,1189
9134293,HP,ProBook 640,Notebook,14.0,4,1.95,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,1060
1330452,Dell,XPS 13,Ultrabook,13.3,8,1.29,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,1,3200,1800,1624
9783620,HP,Probook 470,Notebook,17.3,8,2.63,Intel,i5,Windows,Nvidia,dedicated,0,256,0,0,0,0,0,1920,1080,1080
5666663,HP,ProBook 440,Notebook,14.0,4,1.64,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1366,768,973
4185986,Acer,Aspire 3,Notebook,15.6,6,2.1,AMD,9420,Windows,AMD,dedicated,1000,0,0,0,0,0,0,1366,768,409
9081492,MSI,GL72M 7RDX,Gaming,17.3,8,2.7,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,1191
6993352,HP,Probook 640,Notebook,14.0,8,1.95,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1195
4225514,HP,EliteBook 850,Notebook,15.6,8,1.84,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1228
9545011,HP,EliteBook 820,Ultrabook,12.5,8,1.26,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1349
6827877,HP,ProBook 450,Notebook,15.6,4,2.04,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,742
8231788,Toshiba,Tecra Z40-C-136,Ultrabook,14.0,8,1.47,Intel,i7,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,1725
9539057,Dell,Latitude E5570,Notebook,15.6,8,2.09,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1062
9303831,HP,ProBook 440,Notebook,14.0,8,1.64,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1010
7248846,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,4,1.8,Intel,i7,Windows,Intel,integrated,0,256,0,0,1,0,1,1920,1080,847
7673693,Vero,V142 (X5-Z8350/2GB/32GB/W10),Notebook,14.0,2,1.45,Intel,X5-Z8350,Windows,Intel,integrated,0,0,0,32,0,0,0,1366,768,210
2369472,Toshiba,Tecra A50-C-218,Notebook,15.6,16,2.4,Intel,i7,Windows,Nvidia,dedicated,0,256,0,0,1,0,0,1920,1080,1425
3286359,Lenovo,Thinkpad L560,Notebook,15.6,8,2.3,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1049
6676297,HP,EliteBook 840,Notebook,14.0,4,1.54,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1920,1080,1000
2795362,HP,EliteBook 850,Notebook,15.6,8,1.84,Intel,i5,Windows,Intel,integrated,500,256,0,0,0,0,0,1920,1080,2103
3298915,HP,EliteBook 1040,Notebook,14.0,8,1.43,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1469
7656909,MSI,GT72S Dominator,Gaming,17.3,16,3.78,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,1,0,0,1920,1080,1545
7945531,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,16,4.6,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,1,0,0,1920,1080,2289
6960047,Asus,Chromebook C202SA,Netbook,11.6,4,1.2,Intel,Dual,Chrome OS,Intel,integrated,0,0,0,16,0,0,0,1366,768,287
5690677,Lenovo,ThinkPad X1,Notebook,14.0,16,1.1,Intel,i7,Windows,Intel,integrated,0,256,0,0,1,0,0,2560,1440,2620
3736040,HP,Noteb Pav,Notebook,15.6,8,1.91,Intel,i7,Windows,Nvidia,dedicated,1000,0,0,0,1,0,0,1920,1080,979
2056366,Dell,Inspiron 5578,2 in 1 Convertible,15.6,8,2.3,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,1,1920,1080,1094
2481827,HP,ProBook 450,Notebook,15.6,4,2.04,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1366,768,979
8004533,Dell,XPS 13,Ultrabook,13.3,16,1.2,Intel,i7,Windows,Intel,integrated,0,1000,0,0,0,0,1,3200,1800,2254
2286683,HP,ProBook 650,Notebook,15.6,4,2.31,Intel,i3,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,705
2003310,HP,250 G5,Notebook,15.6,4,1.96,Intel,i5,No OS,Intel,integrated,500,0,0,0,0,0,0,1366,768,499
